class,id
pos,8332.0
neg,8333.0
neg,8334.0
neg,8335.0
neg,8336.0
neg,8337.0
neg,8338.0
neg,8339.0
neg,8340.0
neg,8341.0
neg,8342.0
neg,8343.0
neg,8344.0
neg,8345.0
neg,8346.0
neg,8347.0
neg,8348.0
neg,8349.0
neg,8350.0
neg,8351.0
neg,8352.0
neg,8353.0
neg,8354.0
neg,8355.0
neg,8356.0
neg,8357.0
neg,8358.0
neg,8359.0
neg,8360.0
neg,8361.0
neg,8362.0
neg,8363.0
neg,8364.0
neg,8365.0
neg,8366.0
neg,8367.0
neg,8368.0
neg,8369.0
neg,8370.0
neg,8371.0
neg,8372.0
neg,8373.0
neg,8374.0
neg,8375.0
neg,8376.0
neg,8377.0
neg,8378.0
neg,8379.0
neg,8380.0
neg,8381.0
neg,8382.0
neg,8383.0
neg,8384.0
neg,8385.0
neg,8386.0
neg,8387.0
neg,8388.0
neg,8389.0
neg,8390.0
neg,8391.0
neg,8392.0
neg,8393.0
neg,8394.0
neg,8395.0
neg,8396.0
neg,8397.0
neg,8398.0
neg,8399.0
neg,8400.0
neg,8401.0
neg,8402.0
neg,8403.0
neg,8404.0
neg,8405.0
neg,8406.0
neg,8407.0
neg,8408.0
neg,8409.0
neg,8410.0
neg,8411.0
neg,8412.0
neg,8413.0
neg,8414.0
neg,8415.0
neg,8416.0
neg,8417.0
neg,8418.0
neg,8419.0
neg,8420.0
neg,8421.0
neg,8422.0
neg,8423.0
neg,8424.0
neg,8425.0
neg,8426.0
neg,8427.0
neg,8428.0
neg,8429.0
neg,8430.0
neg,8431.0
neg,8432.0
neg,8433.0
neg,8434.0
neg,8435.0
neg,8436.0
neg,8437.0
neg,8438.0
neg,8439.0
neg,8440.0
neg,8441.0
neg,8442.0
neg,8443.0
neg,8444.0
neg,8445.0
neg,8446.0
neg,8447.0
neg,8448.0
neg,8449.0
neg,8450.0
neg,8451.0
neg,8452.0
neg,8453.0
neg,8454.0
neg,8455.0
neg,8456.0
neg,8457.0
neg,8458.0
neg,8459.0
neg,8460.0
neg,8461.0
pos,8462.0
neg,8463.0
neg,8464.0
neg,8465.0
neg,8466.0
neg,8467.0
neg,8468.0
neg,8469.0
neg,8470.0
neg,8471.0
neg,8472.0
neg,8473.0
neg,8474.0
neg,8475.0
neg,8476.0
neg,8477.0
neg,8478.0
neg,8479.0
neg,8480.0
neg,8481.0
neg,8482.0
neg,8483.0
neg,8484.0
neg,8485.0
neg,8486.0
neg,8487.0
neg,8488.0
neg,8489.0
neg,8490.0
neg,8491.0
neg,8492.0
neg,8493.0
neg,8494.0
neg,8495.0
neg,8496.0
neg,8497.0
neg,8498.0
neg,8499.0
pos,8500.0
neg,8501.0
neg,8502.0
neg,8503.0
neg,8504.0
neg,8505.0
pos,8506.0
neg,8507.0
neg,8508.0
neg,8509.0
neg,8510.0
neg,8511.0
neg,8512.0
neg,8513.0
neg,8514.0
neg,8515.0
neg,8516.0
neg,8517.0
neg,8518.0
neg,8519.0
pos,8520.0
neg,8521.0
neg,8522.0
neg,8523.0
neg,8524.0
neg,8525.0
neg,8526.0
neg,8527.0
neg,8528.0
neg,8529.0
neg,8530.0
neg,8531.0
neg,8532.0
neg,8533.0
neg,8534.0
neg,8535.0
neg,8536.0
neg,8537.0
neg,8538.0
neg,8539.0
neg,8540.0
neg,8541.0
neg,8542.0
neg,8543.0
neg,8544.0
neg,8545.0
neg,8546.0
neg,8547.0
neg,8548.0
neg,8549.0
neg,8550.0
neg,8551.0
neg,8552.0
neg,8553.0
neg,8554.0
neg,8555.0
neg,8556.0
neg,8557.0
neg,8558.0
neg,8559.0
neg,8560.0
neg,8561.0
neg,8562.0
neg,8563.0
neg,8564.0
neg,8565.0
neg,8566.0
neg,8567.0
neg,8568.0
neg,8569.0
neg,8570.0
neg,8571.0
neg,8572.0
neg,8573.0
neg,8574.0
neg,8575.0
neg,8576.0
neg,8577.0
neg,8578.0
neg,8579.0
neg,8580.0
neg,8581.0
neg,8582.0
neg,8583.0
neg,8584.0
neg,8585.0
neg,8586.0
neg,8587.0
neg,8588.0
neg,8589.0
neg,8590.0
neg,8591.0
neg,8592.0
neg,8593.0
neg,8594.0
neg,8595.0
neg,8596.0
neg,8597.0
neg,8598.0
neg,8599.0
neg,8600.0
neg,8601.0
neg,8602.0
neg,8603.0
neg,8604.0
neg,8605.0
pos,8606.0
neg,8607.0
neg,8608.0
neg,8609.0
neg,8610.0
neg,8611.0
neg,8612.0
neg,8613.0
neg,8614.0
neg,8615.0
neg,8616.0
neg,8617.0
neg,8618.0
neg,8619.0
neg,8620.0
neg,8621.0
neg,8622.0
neg,8623.0
neg,8624.0
neg,8625.0
neg,8626.0
neg,8627.0
neg,8628.0
neg,8629.0
neg,8630.0
neg,8631.0
neg,8632.0
neg,8633.0
neg,8634.0
neg,8635.0
neg,8636.0
neg,8637.0
neg,8638.0
neg,8639.0
neg,8640.0
neg,8641.0
neg,8642.0
neg,8643.0
neg,8644.0
neg,8645.0
neg,8646.0
neg,8647.0
neg,8648.0
neg,8649.0
neg,8650.0
neg,8651.0
neg,8652.0
neg,8653.0
neg,8654.0
neg,8655.0
neg,8656.0
neg,8657.0
neg,8658.0
neg,8659.0
neg,8660.0
neg,8661.0
neg,8662.0
neg,8663.0
neg,8664.0
neg,8665.0
neg,8666.0
neg,8667.0
neg,8668.0
pos,8669.0
neg,8670.0
neg,8671.0
neg,8672.0
neg,8673.0
neg,8674.0
neg,8675.0
neg,8676.0
neg,8677.0
neg,8678.0
neg,8679.0
neg,8680.0
neg,8681.0
neg,8682.0
neg,8683.0
neg,8684.0
neg,8685.0
neg,8686.0
neg,8687.0
neg,8688.0
neg,8689.0
neg,8690.0
neg,8691.0
neg,8692.0
neg,8693.0
neg,8694.0
neg,8695.0
neg,8696.0
neg,8697.0
neg,8698.0
neg,8699.0
neg,8700.0
neg,8701.0
neg,8702.0
neg,8703.0
neg,8704.0
neg,8705.0
neg,8706.0
pos,8707.0
neg,8708.0
neg,8709.0
neg,8710.0
neg,8711.0
neg,8712.0
neg,8713.0
neg,8714.0
neg,8715.0
neg,8716.0
neg,8717.0
neg,8718.0
neg,8719.0
neg,8720.0
neg,8721.0
neg,8722.0
neg,8723.0
neg,8724.0
neg,8725.0
neg,8726.0
neg,8727.0
neg,8728.0
neg,8729.0
neg,8730.0
neg,8731.0
neg,8732.0
neg,8733.0
neg,8734.0
neg,8735.0
neg,8736.0
neg,8737.0
neg,8738.0
neg,8739.0
neg,8740.0
neg,8741.0
neg,8742.0
neg,8743.0
neg,8744.0
neg,8745.0
neg,8746.0
neg,8747.0
neg,8748.0
neg,8749.0
neg,8750.0
pos,8751.0
neg,8752.0
neg,8753.0
neg,8754.0
neg,8755.0
neg,8756.0
neg,8757.0
neg,8758.0
neg,8759.0
neg,8760.0
neg,8761.0
neg,8762.0
neg,8763.0
neg,8764.0
neg,8765.0
neg,8766.0
neg,8767.0
neg,8768.0
neg,8769.0
neg,8770.0
neg,8771.0
neg,8772.0
neg,8773.0
neg,8774.0
neg,8775.0
neg,8776.0
neg,8777.0
neg,8778.0
neg,8779.0
neg,8780.0
neg,8781.0
neg,8782.0
neg,8783.0
neg,8784.0
neg,8785.0
neg,8786.0
neg,8787.0
neg,8788.0
neg,8789.0
neg,8790.0
neg,8791.0
neg,8792.0
neg,8793.0
neg,8794.0
neg,8795.0
neg,8796.0
neg,8797.0
neg,8798.0
neg,8799.0
neg,8800.0
pos,8801.0
neg,8802.0
neg,8803.0
neg,8804.0
neg,8805.0
neg,8806.0
neg,8807.0
neg,8808.0
neg,8809.0
neg,8810.0
neg,8811.0
neg,8812.0
neg,8813.0
neg,8814.0
neg,8815.0
neg,8816.0
neg,8817.0
neg,8818.0
neg,8819.0
neg,8820.0
neg,8821.0
neg,8822.0
neg,8823.0
neg,8824.0
neg,8825.0
neg,8826.0
neg,8827.0
neg,8828.0
neg,8829.0
neg,8830.0
neg,8831.0
neg,8832.0
neg,8833.0
neg,8834.0
neg,8835.0
neg,8836.0
neg,8837.0
neg,8838.0
neg,8839.0
neg,8840.0
neg,8841.0
neg,8842.0
neg,8843.0
neg,8844.0
neg,8845.0
neg,8846.0
neg,8847.0
neg,8848.0
neg,8849.0
neg,8850.0
neg,8851.0
neg,8852.0
neg,8853.0
neg,8854.0
neg,8855.0
neg,8856.0
neg,8857.0
neg,8858.0
neg,8859.0
neg,8860.0
neg,8861.0
neg,8862.0
neg,8863.0
neg,8864.0
neg,8865.0
neg,8866.0
neg,8867.0
neg,8868.0
neg,8869.0
neg,8870.0
neg,8871.0
neg,8872.0
neg,8873.0
neg,8874.0
neg,8875.0
neg,8876.0
neg,8877.0
neg,8878.0
neg,8879.0
neg,8880.0
neg,8881.0
neg,8882.0
neg,8883.0
neg,8884.0
neg,8885.0
neg,8886.0
neg,8887.0
neg,8888.0
neg,8889.0
neg,8890.0
neg,8891.0
neg,8892.0
neg,8893.0
neg,8894.0
neg,8895.0
neg,8896.0
neg,8897.0
neg,8898.0
neg,8899.0
neg,8900.0
neg,8901.0
neg,8902.0
neg,8903.0
neg,8904.0
neg,8905.0
neg,8906.0
neg,8907.0
neg,8908.0
neg,8909.0
neg,8910.0
neg,8911.0
neg,8912.0
neg,8913.0
neg,8914.0
neg,8915.0
neg,8916.0
neg,8917.0
neg,8918.0
neg,8919.0
neg,8920.0
neg,8921.0
neg,8922.0
neg,8923.0
neg,8924.0
neg,8925.0
neg,8926.0
neg,8927.0
neg,8928.0
neg,8929.0
neg,8930.0
neg,8931.0
neg,8932.0
neg,8933.0
pos,8934.0
neg,8935.0
neg,8936.0
neg,8937.0
neg,8938.0
neg,8939.0
neg,8940.0
neg,8941.0
neg,8942.0
neg,8943.0
neg,8944.0
neg,8945.0
neg,8946.0
neg,8947.0
neg,8948.0
neg,8949.0
neg,8950.0
neg,8951.0
neg,8952.0
neg,8953.0
neg,8954.0
neg,8955.0
neg,8956.0
neg,8957.0
neg,8958.0
neg,8959.0
neg,8960.0
neg,8961.0
neg,8962.0
neg,8963.0
neg,8964.0
pos,8965.0
neg,8966.0
neg,8967.0
neg,8968.0
neg,8969.0
neg,8970.0
neg,8971.0
neg,8972.0
neg,8973.0
neg,8974.0
neg,8975.0
neg,8976.0
neg,8977.0
neg,8978.0
neg,8979.0
neg,8980.0
neg,8981.0
neg,8982.0
neg,8983.0
neg,8984.0
neg,8985.0
neg,8986.0
neg,8987.0
neg,8988.0
neg,8989.0
neg,8990.0
neg,8991.0
neg,8992.0
neg,8993.0
neg,8994.0
neg,8995.0
neg,8996.0
neg,8997.0
neg,8998.0
neg,8999.0
neg,9000.0
neg,9001.0
neg,9002.0
neg,9003.0
neg,9004.0
neg,9005.0
neg,9006.0
neg,9007.0
neg,9008.0
neg,9009.0
neg,9010.0
neg,9011.0
neg,9012.0
neg,9013.0
neg,9014.0
neg,9015.0
neg,9016.0
neg,9017.0
neg,9018.0
neg,9019.0
neg,9020.0
neg,9021.0
neg,9022.0
neg,9023.0
neg,9024.0
neg,9025.0
neg,9026.0
neg,9027.0
neg,9028.0
neg,9029.0
neg,9030.0
neg,9031.0
neg,9032.0
neg,9033.0
neg,9034.0
neg,9035.0
neg,9036.0
neg,9037.0
neg,9038.0
neg,9039.0
neg,9040.0
neg,9041.0
neg,9042.0
neg,9043.0
neg,9044.0
neg,9045.0
neg,9046.0
neg,9047.0
neg,9048.0
neg,9049.0
neg,9050.0
neg,9051.0
neg,9052.0
neg,9053.0
neg,9054.0
neg,9055.0
neg,9056.0
neg,9057.0
neg,9058.0
neg,9059.0
neg,9060.0
neg,9061.0
neg,9062.0
neg,9063.0
neg,9064.0
neg,9065.0
neg,9066.0
neg,9067.0
neg,9068.0
neg,9069.0
neg,9070.0
neg,9071.0
neg,9072.0
neg,9073.0
neg,9074.0
neg,9075.0
neg,9076.0
neg,9077.0
neg,9078.0
neg,9079.0
neg,9080.0
neg,9081.0
neg,9082.0
neg,9083.0
neg,9084.0
neg,9085.0
neg,9086.0
neg,9087.0
neg,9088.0
neg,9089.0
neg,9090.0
neg,9091.0
neg,9092.0
neg,9093.0
neg,9094.0
neg,9095.0
neg,9096.0
neg,9097.0
neg,9098.0
pos,9099.0
neg,9100.0
neg,9101.0
neg,9102.0
neg,9103.0
neg,9104.0
neg,9105.0
neg,9106.0
neg,9107.0
neg,9108.0
neg,9109.0
neg,9110.0
neg,9111.0
neg,9112.0
neg,9113.0
neg,9114.0
neg,9115.0
neg,9116.0
neg,9117.0
neg,9118.0
neg,9119.0
neg,9120.0
neg,9121.0
neg,9122.0
neg,9123.0
neg,9124.0
neg,9125.0
neg,9126.0
neg,9127.0
neg,9128.0
neg,9129.0
pos,9130.0
neg,9131.0
neg,9132.0
neg,9133.0
neg,9134.0
pos,9135.0
neg,9136.0
neg,9137.0
neg,9138.0
neg,9139.0
neg,9140.0
neg,9141.0
neg,9142.0
neg,9143.0
neg,9144.0
neg,9145.0
neg,9146.0
neg,9147.0
neg,9148.0
neg,9149.0
neg,9150.0
neg,9151.0
neg,9152.0
neg,9153.0
neg,9154.0
neg,9155.0
neg,9156.0
neg,9157.0
neg,9158.0
neg,9159.0
neg,9160.0
neg,9161.0
neg,9162.0
neg,9163.0
neg,9164.0
neg,9165.0
neg,9166.0
neg,9167.0
neg,9168.0
neg,9169.0
neg,9170.0
neg,9171.0
neg,9172.0
neg,9173.0
neg,9174.0
neg,9175.0
neg,9176.0
neg,9177.0
neg,9178.0
neg,9179.0
pos,9180.0
neg,9181.0
neg,9182.0
neg,9183.0
neg,9184.0
neg,9185.0
neg,9186.0
neg,9187.0
neg,9188.0
neg,9189.0
neg,9190.0
neg,9191.0
neg,9192.0
neg,9193.0
neg,9194.0
neg,9195.0
neg,9196.0
pos,9197.0
neg,9198.0
neg,9199.0
neg,9200.0
neg,9201.0
neg,9202.0
neg,9203.0
neg,9204.0
neg,9205.0
neg,9206.0
neg,9207.0
neg,9208.0
neg,9209.0
neg,9210.0
neg,9211.0
neg,9212.0
neg,9213.0
neg,9214.0
neg,9215.0
neg,9216.0
neg,9217.0
neg,9218.0
neg,9219.0
neg,9220.0
neg,9221.0
neg,9222.0
neg,9223.0
neg,9224.0
neg,9225.0
neg,9226.0
neg,9227.0
neg,9228.0
neg,9229.0
neg,9230.0
pos,9231.0
neg,9232.0
neg,9233.0
neg,9234.0
neg,9235.0
neg,9236.0
neg,9237.0
neg,9238.0
neg,9239.0
neg,9240.0
neg,9241.0
neg,9242.0
neg,9243.0
neg,9244.0
neg,9245.0
neg,9246.0
neg,9247.0
neg,9248.0
neg,9249.0
neg,9250.0
neg,9251.0
neg,9252.0
neg,9253.0
neg,9254.0
neg,9255.0
neg,9256.0
neg,9257.0
neg,9258.0
neg,9259.0
neg,9260.0
neg,9261.0
neg,9262.0
neg,9263.0
neg,9264.0
neg,9265.0
neg,9266.0
neg,9267.0
neg,9268.0
neg,9269.0
neg,9270.0
neg,9271.0
neg,9272.0
neg,9273.0
neg,9274.0
neg,9275.0
pos,9276.0
neg,9277.0
neg,9278.0
neg,9279.0
neg,9280.0
neg,9281.0
neg,9282.0
neg,9283.0
neg,9284.0
neg,9285.0
neg,9286.0
neg,9287.0
neg,9288.0
neg,9289.0
neg,9290.0
neg,9291.0
neg,9292.0
neg,9293.0
neg,9294.0
neg,9295.0
neg,9296.0
neg,9297.0
neg,9298.0
neg,9299.0
neg,9300.0
neg,9301.0
neg,9302.0
neg,9303.0
neg,9304.0
neg,9305.0
neg,9306.0
neg,9307.0
neg,9308.0
neg,9309.0
neg,9310.0
neg,9311.0
neg,9312.0
neg,9313.0
neg,9314.0
neg,9315.0
neg,9316.0
neg,9317.0
neg,9318.0
neg,9319.0
neg,9320.0
neg,9321.0
neg,9322.0
pos,9323.0
neg,9324.0
neg,9325.0
neg,9326.0
neg,9327.0
neg,9328.0
neg,9329.0
pos,9330.0
neg,9331.0
neg,9332.0
neg,9333.0
neg,9334.0
neg,9335.0
neg,9336.0
neg,9337.0
neg,9338.0
neg,9339.0
neg,9340.0
neg,9341.0
neg,9342.0
neg,9343.0
neg,9344.0
neg,9345.0
neg,9346.0
pos,9347.0
neg,9348.0
neg,9349.0
neg,9350.0
neg,9351.0
neg,9352.0
neg,9353.0
neg,9354.0
neg,9355.0
neg,9356.0
neg,9357.0
neg,9358.0
pos,9359.0
neg,9360.0
neg,9361.0
neg,9362.0
neg,9363.0
neg,9364.0
neg,9365.0
neg,9366.0
neg,9367.0
neg,9368.0
neg,9369.0
neg,9370.0
neg,9371.0
neg,9372.0
pos,9373.0
neg,9374.0
neg,9375.0
neg,9376.0
neg,9377.0
neg,9378.0
neg,9379.0
neg,9380.0
neg,9381.0
neg,9382.0
pos,9383.0
neg,9384.0
neg,9385.0
neg,9386.0
neg,9387.0
neg,9388.0
neg,9389.0
neg,9390.0
neg,9391.0
neg,9392.0
neg,9393.0
neg,9394.0
neg,9395.0
neg,9396.0
pos,9397.0
neg,9398.0
neg,9399.0
neg,9400.0
neg,9401.0
neg,9402.0
neg,9403.0
neg,9404.0
neg,9405.0
neg,9406.0
neg,9407.0
neg,9408.0
neg,9409.0
neg,9410.0
neg,9411.0
neg,9412.0
neg,9413.0
neg,9414.0
pos,9415.0
neg,9416.0
neg,9417.0
neg,9418.0
pos,9419.0
neg,9420.0
neg,9421.0
neg,9422.0
neg,9423.0
neg,9424.0
neg,9425.0
pos,9426.0
neg,9427.0
neg,9428.0
neg,9429.0
neg,9430.0
pos,9431.0
neg,9432.0
neg,9433.0
neg,9434.0
neg,9435.0
neg,9436.0
neg,9437.0
neg,9438.0
neg,9439.0
neg,9440.0
neg,9441.0
pos,9442.0
neg,9443.0
neg,9444.0
neg,9445.0
neg,9446.0
neg,9447.0
neg,9448.0
neg,9449.0
neg,9450.0
neg,9451.0
neg,9452.0
neg,9453.0
neg,9454.0
neg,9455.0
neg,9456.0
neg,9457.0
neg,9458.0
neg,9459.0
neg,9460.0
neg,9461.0
neg,9462.0
neg,9463.0
neg,9464.0
neg,9465.0
neg,9466.0
neg,9467.0
neg,9468.0
neg,9469.0
neg,9470.0
neg,9471.0
neg,9472.0
neg,9473.0
neg,9474.0
neg,9475.0
neg,9476.0
neg,9477.0
neg,9478.0
neg,9479.0
neg,9480.0
neg,9481.0
neg,9482.0
neg,9483.0
neg,9484.0
neg,9485.0
neg,9486.0
neg,9487.0
neg,9488.0
neg,9489.0
neg,9490.0
neg,9491.0
neg,9492.0
neg,9493.0
neg,9494.0
neg,9495.0
neg,9496.0
neg,9497.0
neg,9498.0
neg,9499.0
pos,9500.0
neg,9501.0
neg,9502.0
neg,9503.0
pos,9504.0
neg,9505.0
neg,9506.0
neg,9507.0
neg,9508.0
neg,9509.0
neg,9510.0
neg,9511.0
neg,9512.0
neg,9513.0
neg,9514.0
neg,9515.0
neg,9516.0
neg,9517.0
neg,9518.0
neg,9519.0
neg,9520.0
neg,9521.0
pos,9522.0
neg,9523.0
neg,9524.0
neg,9525.0
neg,9526.0
neg,9527.0
neg,9528.0
neg,9529.0
pos,9530.0
neg,9531.0
pos,9532.0
neg,9533.0
neg,9534.0
neg,9535.0
neg,9536.0
neg,9537.0
neg,9538.0
neg,9539.0
neg,9540.0
neg,9541.0
neg,9542.0
neg,9543.0
neg,9544.0
neg,9545.0
neg,9546.0
neg,9547.0
neg,9548.0
neg,9549.0
pos,9550.0
neg,9551.0
neg,9552.0
neg,9553.0
neg,9554.0
neg,9555.0
neg,9556.0
neg,9557.0
neg,9558.0
neg,9559.0
neg,9560.0
neg,9561.0
neg,9562.0
neg,9563.0
neg,9564.0
neg,9565.0
neg,9566.0
neg,9567.0
neg,9568.0
neg,9569.0
neg,9570.0
neg,9571.0
neg,9572.0
neg,9573.0
neg,9574.0
neg,9575.0
neg,9576.0
neg,9577.0
neg,9578.0
neg,9579.0
neg,9580.0
neg,9581.0
pos,9582.0
neg,9583.0
neg,9584.0
neg,9585.0
neg,9586.0
neg,9587.0
neg,9588.0
neg,9589.0
neg,9590.0
neg,9591.0
neg,9592.0
neg,9593.0
neg,9594.0
pos,9595.0
neg,9596.0
neg,9597.0
neg,9598.0
neg,9599.0
neg,9600.0
neg,9601.0
neg,9602.0
neg,9603.0
neg,9604.0
neg,9605.0
neg,9606.0
neg,9607.0
neg,9608.0
neg,9609.0
neg,9610.0
neg,9611.0
neg,9612.0
neg,9613.0
neg,9614.0
neg,9615.0
neg,9616.0
neg,9617.0
neg,9618.0
neg,9619.0
neg,9620.0
neg,9621.0
pos,9622.0
neg,9623.0
neg,9624.0
neg,9625.0
neg,9626.0
neg,9627.0
neg,9628.0
neg,9629.0
neg,9630.0
neg,9631.0
neg,9632.0
neg,9633.0
neg,9634.0
neg,9635.0
neg,9636.0
neg,9637.0
neg,9638.0
pos,9639.0
neg,9640.0
neg,9641.0
neg,9642.0
neg,9643.0
neg,9644.0
neg,9645.0
neg,9646.0
neg,9647.0
neg,9648.0
pos,9649.0
neg,9650.0
neg,9651.0
neg,9652.0
neg,9653.0
neg,9654.0
neg,9655.0
neg,9656.0
neg,9657.0
neg,9658.0
neg,9659.0
neg,9660.0
neg,9661.0
neg,9662.0
neg,9663.0
neg,9664.0
neg,9665.0
neg,9666.0
neg,9667.0
neg,9668.0
neg,9669.0
neg,9670.0
neg,9671.0
neg,9672.0
neg,9673.0
neg,9674.0
neg,9675.0
neg,9676.0
neg,9677.0
neg,9678.0
neg,9679.0
neg,9680.0
neg,9681.0
neg,9682.0
neg,9683.0
neg,9684.0
neg,9685.0
neg,9686.0
neg,9687.0
neg,9688.0
neg,9689.0
neg,9690.0
neg,9691.0
neg,9692.0
neg,9693.0
neg,9694.0
neg,9695.0
neg,9696.0
neg,9697.0
neg,9698.0
neg,9699.0
neg,9700.0
neg,9701.0
neg,9702.0
neg,9703.0
neg,9704.0
neg,9705.0
neg,9706.0
neg,9707.0
neg,9708.0
neg,9709.0
neg,9710.0
neg,9711.0
neg,9712.0
neg,9713.0
neg,9714.0
neg,9715.0
neg,9716.0
neg,9717.0
neg,9718.0
neg,9719.0
neg,9720.0
neg,9721.0
neg,9722.0
neg,9723.0
neg,9724.0
neg,9725.0
neg,9726.0
neg,9727.0
neg,9728.0
neg,9729.0
neg,9730.0
pos,9731.0
neg,9732.0
neg,9733.0
neg,9734.0
neg,9735.0
neg,9736.0
neg,9737.0
neg,9738.0
neg,9739.0
neg,9740.0
neg,9741.0
neg,9742.0
neg,9743.0
neg,9744.0
neg,9745.0
neg,9746.0
neg,9747.0
neg,9748.0
neg,9749.0
neg,9750.0
neg,9751.0
neg,9752.0
neg,9753.0
neg,9754.0
neg,9755.0
neg,9756.0
neg,9757.0
neg,9758.0
neg,9759.0
neg,9760.0
neg,9761.0
neg,9762.0
neg,9763.0
neg,9764.0
neg,9765.0
neg,9766.0
neg,9767.0
neg,9768.0
neg,9769.0
neg,9770.0
neg,9771.0
neg,9772.0
neg,9773.0
neg,9774.0
neg,9775.0
neg,9776.0
neg,9777.0
neg,9778.0
neg,9779.0
neg,9780.0
neg,9781.0
neg,9782.0
neg,9783.0
neg,9784.0
neg,9785.0
neg,9786.0
neg,9787.0
neg,9788.0
neg,9789.0
neg,9790.0
neg,9791.0
neg,9792.0
neg,9793.0
neg,9794.0
neg,9795.0
pos,9796.0
neg,9797.0
neg,9798.0
neg,9799.0
neg,9800.0
neg,9801.0
neg,9802.0
neg,9803.0
neg,9804.0
neg,9805.0
neg,9806.0
neg,9807.0
neg,9808.0
neg,9809.0
neg,9810.0
neg,9811.0
neg,9812.0
neg,9813.0
neg,9814.0
neg,9815.0
neg,9816.0
neg,9817.0
neg,9818.0
neg,9819.0
neg,9820.0
neg,9821.0
neg,9822.0
neg,9823.0
neg,9824.0
neg,9825.0
neg,9826.0
neg,9827.0
neg,9828.0
neg,9829.0
neg,9830.0
neg,9831.0
neg,9832.0
neg,9833.0
neg,9834.0
neg,9835.0
neg,9836.0
neg,9837.0
neg,9838.0
neg,9839.0
neg,9840.0
neg,9841.0
neg,9842.0
pos,9843.0
neg,9844.0
neg,9845.0
neg,9846.0
neg,9847.0
neg,9848.0
neg,9849.0
neg,9850.0
neg,9851.0
neg,9852.0
neg,9853.0
neg,9854.0
neg,9855.0
neg,9856.0
neg,9857.0
neg,9858.0
neg,9859.0
neg,9860.0
neg,9861.0
neg,9862.0
neg,9863.0
neg,9864.0
neg,9865.0
neg,9866.0
neg,9867.0
neg,9868.0
pos,9869.0
neg,9870.0
neg,9871.0
neg,9872.0
neg,9873.0
neg,9874.0
neg,9875.0
neg,9876.0
neg,9877.0
neg,9878.0
neg,9879.0
neg,9880.0
neg,9881.0
neg,9882.0
neg,9883.0
neg,9884.0
neg,9885.0
neg,9886.0
neg,9887.0
neg,9888.0
neg,9889.0
neg,9890.0
neg,9891.0
neg,9892.0
neg,9893.0
neg,9894.0
neg,9895.0
neg,9896.0
neg,9897.0
neg,9898.0
neg,9899.0
neg,9900.0
neg,9901.0
neg,9902.0
neg,9903.0
neg,9904.0
neg,9905.0
neg,9906.0
neg,9907.0
neg,9908.0
neg,9909.0
neg,9910.0
neg,9911.0
neg,9912.0
neg,9913.0
pos,9914.0
neg,9915.0
neg,9916.0
neg,9917.0
neg,9918.0
neg,9919.0
neg,9920.0
neg,9921.0
neg,9922.0
neg,9923.0
neg,9924.0
neg,9925.0
neg,9926.0
neg,9927.0
neg,9928.0
neg,9929.0
neg,9930.0
neg,9931.0
neg,9932.0
neg,9933.0
neg,9934.0
neg,9935.0
neg,9936.0
neg,9937.0
neg,9938.0
neg,9939.0
neg,9940.0
pos,9941.0
neg,9942.0
neg,9943.0
neg,9944.0
neg,9945.0
neg,9946.0
neg,9947.0
neg,9948.0
neg,9949.0
pos,9950.0
pos,9951.0
neg,9952.0
neg,9953.0
neg,9954.0
neg,9955.0
neg,9956.0
neg,9957.0
neg,9958.0
neg,9959.0
pos,9960.0
neg,9961.0
pos,9962.0
neg,9963.0
neg,9964.0
neg,9965.0
neg,9966.0
neg,9967.0
neg,9968.0
neg,9969.0
neg,9970.0
neg,9971.0
neg,9972.0
neg,9973.0
neg,9974.0
neg,9975.0
neg,9976.0
neg,9977.0
neg,9978.0
neg,9979.0
neg,9980.0
neg,9981.0
neg,9982.0
neg,9983.0
neg,9984.0
neg,9985.0
pos,9986.0
neg,9987.0
neg,9988.0
neg,9989.0
neg,9990.0
neg,9991.0
neg,9992.0
neg,9993.0
neg,9994.0
neg,9995.0
neg,9996.0
neg,9997.0
neg,9998.0
neg,9999.0
neg,10000.0
neg,10001.0
neg,10002.0
neg,10003.0
neg,10004.0
neg,10005.0
pos,10006.0
neg,10007.0
neg,10008.0
neg,10009.0
neg,10010.0
neg,10011.0
neg,10012.0
neg,10013.0
neg,10014.0
neg,10015.0
neg,10016.0
neg,10017.0
neg,10018.0
neg,10019.0
neg,10020.0
neg,10021.0
neg,10022.0
neg,10023.0
neg,10024.0
neg,10025.0
neg,10026.0
neg,10027.0
neg,10028.0
neg,10029.0
neg,10030.0
neg,10031.0
neg,10032.0
neg,10033.0
neg,10034.0
neg,10035.0
neg,10036.0
neg,10037.0
neg,10038.0
neg,10039.0
neg,10040.0
neg,10041.0
neg,10042.0
neg,10043.0
neg,10044.0
neg,10045.0
neg,10046.0
neg,10047.0
neg,10048.0
neg,10049.0
neg,10050.0
neg,10051.0
neg,10052.0
neg,10053.0
neg,10054.0
neg,10055.0
neg,10056.0
neg,10057.0
pos,10058.0
neg,10059.0
neg,10060.0
neg,10061.0
neg,10062.0
neg,10063.0
neg,10064.0
neg,10065.0
neg,10066.0
neg,10067.0
neg,10068.0
neg,10069.0
neg,10070.0
neg,10071.0
neg,10072.0
neg,10073.0
neg,10074.0
neg,10075.0
neg,10076.0
neg,10077.0
neg,10078.0
neg,10079.0
neg,10080.0
